State Name,Dist Name,Crop,Historical_Avg_Yield_13_17,Trend_Slope,Expected_2018_Yield
Haryana,Karnal,RABI SORGHUM,0.0,0.0,0.0
Haryana,Karnal,RAPESEED AND MUSTARD,1774.7839999999997,170.58499999999995,2286.5389999999898
Haryana,Karnal,RICE,3408.7,84.592,3662.475999999995
Haryana,Karnal,SAFFLOWER,0.0,0.0,0.0
Haryana,Karnal,SESAMUM,0.0,0.0,0.0
Haryana,Karnal,SORGHUM,95.238,3.828707322041638e-15,95.23800000000001
Haryana,Karnal,SOYABEAN,0.0,0.0,0.0
Haryana,Karnal,SUGARCANE,4998.74,-1481.071,555.5270000002347
Haryana,Karnal,SUNFLOWER,605.882,-605.8820000000001,0.0
Haryana,Karnal,WHEAT,4660.862,88.38400000000001,4926.013999999996
Haryana,Mahendragarh / Narnaul,BARLEY,3511.1979999999994,48.28900000000001,3656.0650000000023
Haryana,Mahendragarh / Narnaul,CASTOR,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,CHICKPEA,859.202,80.09899999999999,1099.4989999999816
Haryana,Mahendragarh / Narnaul,COTTON,469.95,-0.30900000000001093,469.023
Haryana,Mahendragarh / Narnaul,FINGER MILLET,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,GROUNDNUT,1001.55,133.33299999999997,1401.548999999999
Haryana,Mahendragarh / Narnaul,KHARIF SORGHUM,300.0,-180.00000000000003,0.0
Haryana,Mahendragarh / Narnaul,LINSEED,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,MAIZE,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,MINOR PULSES,2975.8120000000004,2096.378,9264.946000000462
Haryana,Mahendragarh / Narnaul,OILSEEDS,1765.9180000000001,107.59999999999998,2088.7179999999935
Haryana,Mahendragarh / Narnaul,PEARL MILLET,1908.9559999999997,-109.21300000000001,1581.31700000001
Haryana,Mahendragarh / Narnaul,PIGEONPEA,227.68400000000003,-227.68400000000008,0.0
Haryana,Mahendragarh / Narnaul,RABI SORGHUM,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,RAPESEED AND MUSTARD,1763.7599999999998,109.60700000000001,2092.5810000000056
Haryana,Mahendragarh / Narnaul,RICE,2229.832,7.789000000000029,2253.1990000000005
Haryana,Mahendragarh / Narnaul,SAFFLOWER,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,SESAMUM,584.656,119.04700000000001,941.7969999999914
Haryana,Mahendragarh / Narnaul,SORGHUM,446.65600000000006,-80.96300000000004,203.76699999999255
Haryana,Mahendragarh / Narnaul,SOYABEAN,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,SUGARCANE,4345.79,-1612.105,0.0
Haryana,Mahendragarh / Narnaul,SUNFLOWER,0.0,0.0,0.0
Haryana,Mahendragarh / Narnaul,WHEAT,4368.144,22.072999999999933,4434.363000000005
Haryana,Rohtak,BARLEY,3217.38,-38.878000000000064,3100.745999999999
Haryana,Rohtak,CASTOR,0.0,0.0,0.0
Haryana,Rohtak,CHICKPEA,1266.666,466.66599999999994,2666.6639999999898
Haryana,Rohtak,COTTON,438.21999999999997,38.368,553.3240000000078
Haryana,Rohtak,FINGER MILLET,0.0,0.0,0.0
Haryana,Rohtak,GROUNDNUT,826.0,99.99999999999997,1126.0
Haryana,Rohtak,KHARIF SORGHUM,322.19399999999996,-163.572,0.0
Haryana,Rohtak,LINSEED,0.0,0.0,0.0
Haryana,Rohtak,MAIZE,6785.714,2342.857,13814.285000000149
Haryana,Rohtak,MINOR PULSES,3817.864,1694.0910000000003,8900.137000000104
Haryana,Rohtak,OILSEEDS,1733.2760000000003,192.00799999999995,2309.3000000000466
Haryana,Rohtak,PEARL MILLET,2046.402,51.188000000000045,2199.9660000000003
Haryana,Rohtak,PIGEONPEA,350.344,-287.8440000000001,0.0
Haryana,Rohtak,RABI SORGHUM,0.0,0.0,0.0
Haryana,Rohtak,RAPESEED AND MUSTARD,1742.1619999999998,192.71699999999996,2320.3130000000237
Haryana,Rohtak,RICE,2419.3300000000004,28.24099999999999,2504.053
Haryana,Rohtak,SAFFLOWER,0.0,0.0,0.0
Haryana,Rohtak,SESAMUM,274.47799999999995,-32.603000000000016,176.6689999999944
Haryana,Rohtak,SORGHUM,543.678,-1.644999999999983,538.7429999999999
Haryana,Rohtak,SOYABEAN,0.0,0.0,0.0
Haryana,Rohtak,SUGARCANE,4473.59,-1433.7309999999998,172.3969999998808
Haryana,Rohtak,SUNFLOWER,0.0,0.0,0.0
Haryana,Rohtak,WHEAT,4425.846,232.53799999999995,5123.460000000021
Himachal Pradesh,Bilashpur,BARLEY,1553.9879999999998,95.52500000000003,1840.5630000000237
Himachal Pradesh,Bilashpur,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,CHICKPEA,766.268,-50.664999999999985,614.273000000001
Himachal Pradesh,Bilashpur,COTTON,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,FINGER MILLET,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,GROUNDNUT,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,MAIZE,2325.834,132.12699999999998,2722.2149999999674
Himachal Pradesh,Bilashpur,MINOR PULSES,540.428,143.91100000000003,972.1610000000219
Himachal Pradesh,Bilashpur,OILSEEDS,376.076,-83.871,124.46300000001793
Himachal Pradesh,Bilashpur,PEARL MILLET,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,PIGEONPEA,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,RAPESEED AND MUSTARD,337.182,4.210000000000009,349.811999999999
Himachal Pradesh,Bilashpur,RICE,2122.554,-18.317000000000004,2067.603000000003
Himachal Pradesh,Bilashpur,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,SESAMUM,349.204,-4.761000000000008,334.9210000000003
Himachal Pradesh,Bilashpur,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,SOYABEAN,1191.666,279.167,2029.1670000000158
Himachal Pradesh,Bilashpur,SUGARCANE,1166.666,-3.3339999999999588,1156.6639999999998
Himachal Pradesh,Bilashpur,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Bilashpur,WHEAT,1133.316,130.62099999999998,1525.1790000000037
Himachal Pradesh,Chamba,BARLEY,1632.348,61.09600000000002,1815.6359999999986
Himachal Pradesh,Chamba,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Chamba,CHICKPEA,0.0,0.0,0.0
Himachal Pradesh,Chamba,COTTON,0.0,0.0,0.0
Himachal Pradesh,Chamba,FINGER MILLET,280.0,220.0,940.0
Himachal Pradesh,Chamba,GROUNDNUT,0.0,0.0,0.0
Himachal Pradesh,Chamba,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Chamba,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Chamba,MAIZE,3114.304,156.9210000000001,3585.066999999981
Himachal Pradesh,Chamba,MINOR PULSES,1171.1619999999998,399.01700000000005,2368.212999999989
Himachal Pradesh,Chamba,OILSEEDS,147.80599999999998,-42.807999999999986,19.381999999997788
Himachal Pradesh,Chamba,PEARL MILLET,0.0,0.0,0.0
Himachal Pradesh,Chamba,PIGEONPEA,0.0,0.0,0.0
Himachal Pradesh,Chamba,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Chamba,RAPESEED AND MUSTARD,460.95799999999997,-21.930999999999997,395.1650000000009
Himachal Pradesh,Chamba,RICE,1227.7100000000003,-11.93599999999999,1191.9019999999982
Himachal Pradesh,Chamba,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Chamba,SESAMUM,373.334,-23.333000000000006,303.3349999999991
Himachal Pradesh,Chamba,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Chamba,SOYABEAN,0.0,0.0,0.0
Himachal Pradesh,Chamba,SUGARCANE,0.0,0.0,0.0
Himachal Pradesh,Chamba,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Chamba,WHEAT,1923.502,316.9060000000001,2874.219999999972
Himachal Pradesh,Kangra,BARLEY,1629.468,63.79300000000001,1820.8469999999943
Himachal Pradesh,Kangra,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Kangra,CHICKPEA,926.4380000000001,15.802999999999997,973.8469999999979
Himachal Pradesh,Kangra,COTTON,12.0,6.000000000000002,30.0
Himachal Pradesh,Kangra,FINGER MILLET,350.0,275.0,1175.0
Himachal Pradesh,Kangra,GROUNDNUT,0.0,0.0,0.0
Himachal Pradesh,Kangra,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kangra,LINSEED,307.77,6.091000000000002,326.0430000000015
Himachal Pradesh,Kangra,MAIZE,2131.862,107.61300000000004,2454.700999999972
Himachal Pradesh,Kangra,MINOR PULSES,961.5799999999999,362.826,2050.057999999961
Himachal Pradesh,Kangra,OILSEEDS,239.64600000000002,-53.62599999999998,78.76799999999639
Himachal Pradesh,Kangra,PEARL MILLET,569.328,22.86800000000001,637.9320000000007
Himachal Pradesh,Kangra,PIGEONPEA,183.334,-16.66600000000001,133.33600000000297
Himachal Pradesh,Kangra,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kangra,RAPESEED AND MUSTARD,513.2639999999999,-0.05999999999998513,513.084
Himachal Pradesh,Kangra,RICE,1568.4779999999998,-14.910999999999989,1523.744999999999
Himachal Pradesh,Kangra,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Kangra,SESAMUM,348.46400000000006,27.058000000000003,429.637999999999
Himachal Pradesh,Kangra,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kangra,SOYABEAN,1395.01,-15.371999999999984,1348.8940000000002
Himachal Pradesh,Kangra,SUGARCANE,1523.256,154.45300000000006,1986.6149999999907
Himachal Pradesh,Kangra,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Kangra,WHEAT,1460.516,111.87400000000001,1796.1380000000063
Himachal Pradesh,Kinnaur,BARLEY,1973.0,-82.01799999999999,1726.9459999999963
Himachal Pradesh,Kinnaur,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,CHICKPEA,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,COTTON,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,FINGER MILLET,952.9399999999999,-35.294999999999995,847.0550000000076
Himachal Pradesh,Kinnaur,GROUNDNUT,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,MAIZE,2784.702,138.86000000000004,3201.2820000000065
Himachal Pradesh,Kinnaur,MINOR PULSES,1616.158,143.18700000000007,2045.719000000041
Himachal Pradesh,Kinnaur,OILSEEDS,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,PEARL MILLET,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,PIGEONPEA,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,RAPESEED AND MUSTARD,91.804,-91.804,0.0
Himachal Pradesh,Kinnaur,RICE,1814.286,-135.714,1407.1440000000293
Himachal Pradesh,Kinnaur,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,SESAMUM,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,SOYABEAN,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,SUGARCANE,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Kinnaur,WHEAT,1178.958,-90.00699999999999,908.9370000000054
Himachal Pradesh,Kullu,BARLEY,1559.1280000000002,75.58000000000004,1785.8680000000168
Himachal Pradesh,Kullu,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Kullu,CHICKPEA,847.4380000000001,-28.913000000000007,760.6990000000005
Himachal Pradesh,Kullu,COTTON,0.0,0.0,0.0
Himachal Pradesh,Kullu,FINGER MILLET,764.242,12.832000000000004,802.7380000000012
Himachal Pradesh,Kullu,GROUNDNUT,935.152,94.24300000000001,1217.880999999994
Himachal Pradesh,Kullu,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kullu,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Kullu,MAIZE,3315.268,163.48700000000005,3805.728999999992
Himachal Pradesh,Kullu,MINOR PULSES,1117.6599999999999,391.4320000000001,2291.956000000122
Himachal Pradesh,Kullu,OILSEEDS,562.6800000000001,-218.18199999999996,0.0
Himachal Pradesh,Kullu,PEARL MILLET,0.0,0.0,0.0
Himachal Pradesh,Kullu,PIGEONPEA,0.0,0.0,0.0
Himachal Pradesh,Kullu,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kullu,RAPESEED AND MUSTARD,354.36800000000005,-6.6560000000000095,334.39999999999964
Himachal Pradesh,Kullu,RICE,1336.808,-14.531999999999991,1293.2119999999995
Himachal Pradesh,Kullu,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Kullu,SESAMUM,0.0,0.0,0.0
Himachal Pradesh,Kullu,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Kullu,SOYABEAN,900.0,449.99999999999994,2250.0
Himachal Pradesh,Kullu,SUGARCANE,0.0,0.0,0.0
Himachal Pradesh,Kullu,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Kullu,WHEAT,1390.224,121.30800000000005,1754.1479999999865
Himachal Pradesh,Lahul & Spiti,BARLEY,1068.3899999999999,-85.12599999999998,813.012000000017
Himachal Pradesh,Lahul & Spiti,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,CHICKPEA,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,COTTON,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,FINGER MILLET,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,GROUNDNUT,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,MAIZE,2422.38,37.38000000000002,2534.520000000004
Himachal Pradesh,Lahul & Spiti,MINOR PULSES,2251.972,-56.04999999999994,2083.822
Himachal Pradesh,Lahul & Spiti,OILSEEDS,533.332,-133.33299999999994,133.33299999998417
Himachal Pradesh,Lahul & Spiti,PEARL MILLET,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,PIGEONPEA,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,RAPESEED AND MUSTARD,720.54,157.79500000000002,1193.9249999999884
Himachal Pradesh,Lahul & Spiti,RICE,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,SESAMUM,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,SOYABEAN,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,SUGARCANE,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Lahul & Spiti,WHEAT,1343.788,-6.5969999999999915,1323.9970000000012
Himachal Pradesh,Mandi,BARLEY,1444.48,87.81500000000003,1707.9249999999884
Himachal Pradesh,Mandi,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Mandi,CHICKPEA,843.116,-74.27499999999998,620.2909999999974
Himachal Pradesh,Mandi,COTTON,0.0,0.0,0.0
Himachal Pradesh,Mandi,FINGER MILLET,966.7860000000001,1.1200000000000156,970.1460000000002
Himachal Pradesh,Mandi,GROUNDNUT,350.0,249.99999999999997,1100.0
Himachal Pradesh,Mandi,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Mandi,LINSEED,157.998,45.13300000000001,293.3969999999972
Himachal Pradesh,Mandi,MAIZE,302.61,15.089000000000006,347.8770000000004
Himachal Pradesh,Mandi,MINOR PULSES,1286.278,290.9790000000001,2159.215000000084
Himachal Pradesh,Mandi,OILSEEDS,174.022,-9.999999999999993,144.02200000000084
Himachal Pradesh,Mandi,PEARL MILLET,566.24,37.80299999999998,679.6490000000049
Himachal Pradesh,Mandi,PIGEONPEA,0.0,0.0,0.0
Himachal Pradesh,Mandi,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Mandi,RAPESEED AND MUSTARD,399.698,-22.427000000000003,332.416999999994
Himachal Pradesh,Mandi,RICE,1440.5880000000002,93.431,1720.880999999994
Himachal Pradesh,Mandi,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Mandi,SESAMUM,551.948,30.519000000000023,643.5049999999974
Himachal Pradesh,Mandi,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Mandi,SOYABEAN,1772.78,33.89000000000002,1874.449999999997
Himachal Pradesh,Mandi,SUGARCANE,0.0,0.0,0.0
Himachal Pradesh,Mandi,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Mandi,WHEAT,1373.9900000000002,165.804,1871.4020000000019
Himachal Pradesh,Shimla,BARLEY,1162.44,182.39900000000003,1709.637000000046
Himachal Pradesh,Shimla,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Shimla,CHICKPEA,250.0,224.99999999999994,925.0
Himachal Pradesh,Shimla,COTTON,0.0,0.0,0.0
Himachal Pradesh,Shimla,FINGER MILLET,1303.9940000000001,89.142,1571.4199999999837
Himachal Pradesh,Shimla,GROUNDNUT,265.714,208.571,891.4269999999669
Himachal Pradesh,Shimla,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Shimla,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Shimla,MAIZE,2645.228,130.03699999999992,3035.339000000007
Himachal Pradesh,Shimla,MINOR PULSES,1242.8619999999999,204.3520000000001,1855.9180000000051
Himachal Pradesh,Shimla,OILSEEDS,118.824,-29.411999999999992,30.588000000003376
Himachal Pradesh,Shimla,PEARL MILLET,571.428,171.42899999999997,1085.7150000000256
Himachal Pradesh,Shimla,PIGEONPEA,311.11,66.66700000000002,511.1109999999753
Himachal Pradesh,Shimla,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Shimla,RAPESEED AND MUSTARD,412.92600000000004,-57.089999999999996,241.65600000000268
Himachal Pradesh,Shimla,RICE,935.5800000000002,-10.175999999999997,905.0519999999997
Himachal Pradesh,Shimla,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Shimla,SESAMUM,133.332,111.10999999999999,466.6620000000112
Himachal Pradesh,Shimla,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Shimla,SOYABEAN,1870.0,434.99999999999994,3175.0
Himachal Pradesh,Shimla,SUGARCANE,1566.666,356.6670000000001,2636.667000000016
Himachal Pradesh,Shimla,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Shimla,WHEAT,1396.94,176.94200000000004,1927.7660000000033
Himachal Pradesh,Sirmaur,BARLEY,1130.3600000000001,79.79900000000002,1369.7569999999832
Himachal Pradesh,Sirmaur,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,CHICKPEA,851.2939999999999,-36.40499999999997,742.0789999999834
Himachal Pradesh,Sirmaur,COTTON,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,FINGER MILLET,587.6039999999999,4.397000000000003,600.7950000000001
Himachal Pradesh,Sirmaur,GROUNDNUT,842.222,64.44400000000003,1035.5539999999892
Himachal Pradesh,Sirmaur,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,MAIZE,2845.4139999999998,164.92200000000003,3340.179999999993
Himachal Pradesh,Sirmaur,MINOR PULSES,1190.408,342.025,2216.4830000000075
Himachal Pradesh,Sirmaur,OILSEEDS,277.442,-69.38799999999998,69.27799999999115
Himachal Pradesh,Sirmaur,PEARL MILLET,377.776,16.667999999999996,427.77999999999884
Himachal Pradesh,Sirmaur,PIGEONPEA,393.334,93.33399999999997,673.3360000000102
Himachal Pradesh,Sirmaur,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,RAPESEED AND MUSTARD,376.992,-44.056000000000026,244.8240000000078
Himachal Pradesh,Sirmaur,RICE,1206.9759999999999,-11.700999999999974,1171.8729999999996
Himachal Pradesh,Sirmaur,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,SESAMUM,379.832,-17.227000000000015,328.150999999998
Himachal Pradesh,Sirmaur,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,SOYABEAN,1262.5,137.5,1675.0
Himachal Pradesh,Sirmaur,SUGARCANE,1971.1780000000003,524.3810000000001,3544.321000000229
Himachal Pradesh,Sirmaur,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Sirmaur,WHEAT,1399.144,-38.88499999999997,1282.4890000000014
Himachal Pradesh,Solan,BARLEY,1048.066,123.912,1419.801999999996
Himachal Pradesh,Solan,CASTOR,0.0,0.0,0.0
Himachal Pradesh,Solan,CHICKPEA,825.726,-82.96999999999998,576.8159999999916
Himachal Pradesh,Solan,COTTON,14.666,7.333000000000001,36.664999999999054
Himachal Pradesh,Solan,FINGER MILLET,0.0,0.0,0.0
Himachal Pradesh,Solan,GROUNDNUT,0.0,0.0,0.0
Himachal Pradesh,Solan,KHARIF SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Solan,LINSEED,0.0,0.0,0.0
Himachal Pradesh,Solan,MAIZE,2959.018,143.96899999999994,3390.9249999999884
Himachal Pradesh,Solan,MINOR PULSES,723.8280000000001,137.08300000000003,1135.0769999999902
Himachal Pradesh,Solan,OILSEEDS,215.55,-47.457999999999984,73.17600000000675
Himachal Pradesh,Solan,PEARL MILLET,0.0,0.0,0.0
Himachal Pradesh,Solan,PIGEONPEA,0.0,0.0,0.0
Himachal Pradesh,Solan,RABI SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Solan,RAPESEED AND MUSTARD,445.39,-18.559000000000022,389.7130000000034
Himachal Pradesh,Solan,RICE,2573.5,-26.287000000000024,2494.639000000003
Himachal Pradesh,Solan,SAFFLOWER,0.0,0.0,0.0
Himachal Pradesh,Solan,SESAMUM,355.356,34.169999999999995,457.86599999999453
Himachal Pradesh,Solan,SORGHUM,0.0,0.0,0.0
Himachal Pradesh,Solan,SOYABEAN,1094.118,58.82299999999999,1270.5869999999995
Himachal Pradesh,Solan,SUGARCANE,1819.536,229.76800000000014,2508.8400000000256
Himachal Pradesh,Solan,SUNFLOWER,0.0,0.0,0.0
Himachal Pradesh,Solan,WHEAT,1484.196,-44.985999999999976,1349.2379999999976
Jharkhand,Dhanbad,BARLEY,0.0,0.0,0.0
Jharkhand,Dhanbad,CASTOR,20.0,20.0,80.0
Jharkhand,Dhanbad,CHICKPEA,1452.732,-127.83800000000001,1069.2179999999935
Jharkhand,Dhanbad,COTTON,0.0,0.0,0.0
Jharkhand,Dhanbad,FINGER MILLET,259.986,198.829,856.4729999999981
Jharkhand,Dhanbad,GROUNDNUT,217.304,217.30399999999997,869.2160000000149
Jharkhand,Dhanbad,KHARIF SORGHUM,126.894,126.894,507.57600000000093
Jharkhand,Dhanbad,LINSEED,122.954,122.95399999999998,491.8159999999916
Jharkhand,Dhanbad,MAIZE,1312.202,191.05700000000007,1885.3729999999632
Jharkhand,Dhanbad,MINOR PULSES,419.354,100.00000000000001,719.3539999999921
Jharkhand,Dhanbad,OILSEEDS,500.0,-350.00000000000006,0.0
Jharkhand,Dhanbad,PEARL MILLET,90.368,90.368,361.47199999997974
Jharkhand,Dhanbad,PIGEONPEA,2360.422,-22.33699999999993,2293.411
Jharkhand,Dhanbad,RABI SORGHUM,0.0,0.0,0.0
Jharkhand,Dhanbad,RAPESEED AND MUSTARD,853.3,-89.2,585.6999999999825
Jharkhand,Dhanbad,RICE,1997.6479999999997,-211.73200000000003,1362.4519999999902
Jharkhand,Dhanbad,SAFFLOWER,0.0,0.0,0.0
Jharkhand,Dhanbad,SESAMUM,86.69800000000001,86.69800000000001,346.79200000001583
Jharkhand,Dhanbad,SORGHUM,126.894,126.894,507.57600000000093
Jharkhand,Dhanbad,SOYABEAN,164.0,164.0,656.0
Jharkhand,Dhanbad,SUGARCANE,0.0,0.0,0.0
Jharkhand,Dhanbad,SUNFLOWER,116.66600000000001,116.66600000000003,466.66399999998976
Jharkhand,Dhanbad,WHEAT,1303.178,-352.099,246.88099999993574
Jharkhand,Hazaribagh,BARLEY,0.0,0.0,0.0
Jharkhand,Hazaribagh,CASTOR,20.0,20.0,80.0
Jharkhand,Hazaribagh,CHICKPEA,1055.034,12.08499999999998,1091.2890000000007
Jharkhand,Hazaribagh,COTTON,0.0,0.0,0.0
Jharkhand,Hazaribagh,FINGER MILLET,261.558,200.665,863.5530000000144
Jharkhand,Hazaribagh,GROUNDNUT,208.898,208.89799999999994,835.5920000000042
Jharkhand,Hazaribagh,KHARIF SORGHUM,176.994,176.994,707.9760000000242
Jharkhand,Hazaribagh,LINSEED,142.924,142.92400000000004,571.6960000000545
Jharkhand,Hazaribagh,MAIZE,2018.7440000000001,-34.66599999999998,1914.7459999999992
Jharkhand,Hazaribagh,MINOR PULSES,671.3799999999999,-132.3,274.4799999999814
Jharkhand,Hazaribagh,OILSEEDS,369.562,-196.63700000000003,0.0
Jharkhand,Hazaribagh,PEARL MILLET,82.53200000000001,82.53200000000001,330.1280000000261
Jharkhand,Hazaribagh,PIGEONPEA,1780.402,-384.12299999999993,628.0329999999376
Jharkhand,Hazaribagh,RABI SORGHUM,0.0,0.0,0.0
Jharkhand,Hazaribagh,RAPESEED AND MUSTARD,655.01,22.487999999999985,722.474000000002
Jharkhand,Hazaribagh,RICE,2026.9559999999997,-124.87299999999996,1652.3369999999995
Jharkhand,Hazaribagh,SAFFLOWER,116.072,116.07199999999999,464.28799999997136
Jharkhand,Hazaribagh,SESAMUM,80.076,80.076,320.3040000000037
Jharkhand,Hazaribagh,SORGHUM,176.994,176.994,707.9760000000242
Jharkhand,Hazaribagh,SOYABEAN,143.036,143.036,572.1440000000293
Jharkhand,Hazaribagh,SUGARCANE,1197.6299999999999,-819.505,0.0
Jharkhand,Hazaribagh,SUNFLOWER,130.142,130.142,520.5679999999702
Jharkhand,Hazaribagh,WHEAT,1721.9800000000002,-377.55100000000004,589.3270000000484
Jharkhand,Palamau,BARLEY,0.0,0.0,0.0
Jharkhand,Palamau,CASTOR,200.0,200.0,800.0
Jharkhand,Palamau,CHICKPEA,941.1600000000001,-9.525000000000007,912.5849999999991
Jharkhand,Palamau,COTTON,0.0,0.0,0.0
Jharkhand,Palamau,FINGER MILLET,458.73999999999995,342.461,1486.1230000000214
Jharkhand,Palamau,GROUNDNUT,153.06,153.06,612.2399999999907
Jharkhand,Palamau,KHARIF SORGHUM,95.63,95.63,382.5200000000186
Jharkhand,Palamau,LINSEED,90.97200000000001,90.97200000000001,363.8880000000063
Jharkhand,Palamau,MAIZE,1574.2559999999999,4.576,1587.9839999999986
Jharkhand,Palamau,MINOR PULSES,585.528,-168.773,79.20899999997346
Jharkhand,Palamau,OILSEEDS,632.992,-341.818,0.0
Jharkhand,Palamau,PEARL MILLET,0.0,0.0,0.0
